#"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Elapsed Time (s)"
790000	-699.4345972016802	310.3279558331949	1.49e+03	228.79577732086182
791000	-686.2366647289559	302.45094261589554	1.49e+03	229.08474469184875
792000	-721.6387532151052	316.34431292669774	1.49e+03	229.37084555625916
793000	-725.1817391946281	335.767440207006	1.49e+03	229.6575825214386
794000	-672.9117829756506	286.2116139575508	1.49e+03	229.94387030601501
795000	-696.0045409365191	309.9914018915726	1.49e+03	230.22839498519897
796000	-702.4202063288435	292.4404408872177	1.49e+03	230.5138702392578
797000	-720.7631250960252	287.61291849959616	1.49e+03	230.80139470100403
798000	-713.4585195686608	275.5289137400057	1.49e+03	231.08527517318726
799000	-743.1067336800011	310.65805478660855	1.49e+03	231.36772274971008
800000	-744.9828317429937	305.43642403162096	1.49e+03	231.64756274223328
801000	-754.1888074124997	302.632961156383	1.49e+03	231.9317502975464
802000	-727.9027483941303	277.0174963502342	1.49e+03	232.21247792243958
803000	-715.8567481466382	289.39307373204406	1.49e+03	232.50031089782715
804000	-751.4661102664533	312.6643491340823	1.49e+03	232.77921724319458
805000	-723.6662894647119	275.0605438369607	1.49e+03	233.06017351150513
806000	-706.5029795880105	265.3676146151409	1.49e+03	233.3439564704895
807000	-762.7158417510118	311.53286742176533	1.49e+03	233.63280534744263
808000	-721.938231409681	281.86714038600667	1.49e+03	233.9217550754547
809000	-732.4205822899787	282.70240497352006	1.49e+03	234.20985317230225
810000	-725.1637272885752	262.1838643025605	1.49e+03	234.50131487846375
811000	-760.4759698826208	290.5410506074555	1.49e+03	234.79751706123352
812000	-739.6017950788826	280.40561250922116	1.49e+03	235.09223127365112
813000	-767.8688965606892	312.83807300754233	1.49e+03	235.38645243644714
814000	-717.6842116662525	258.7496871826374	1.49e+03	235.6796851158142
815000	-731.2885236206118	272.2983156186655	1.49e+03	235.97617149353027
816000	-758.4630209499547	280.0933828683602	1.49e+03	236.2733724117279
817000	-761.5831588554912	284.2740178839082	1.49e+03	236.56880712509155
818000	-769.0958981309989	288.2584805432871	1.49e+03	236.86167240142822
819000	-727.4714256480752	254.6530353831189	1.49e+03	237.15440464019775
820000	-746.3844332551184	257.91081135104514	1.49e+03	237.44578766822815
821000	-731.9792968668976	255.47229990631658	1.49e+03	237.73481392860413
822000	-761.3271064216624	276.9263938094464	1.49e+03	238.0218665599823
823000	-754.0147244703173	275.7137278408278	1.49e+03	238.30804300308228
824000	-736.0057261474778	247.3007954880452	1.49e+03	238.59102416038513
825000	-751.6964167923238	253.56930754972566	1.49e+03	238.87300944328308
826000	-772.5926429349397	275.8248426248336	1.49e+03	239.15307211875916
827000	-793.5277241879164	297.9418481397728	1.49e+03	239.43337726593018
828000	-766.5750492918653	300.07024144486473	1.49e+03	239.71687173843384
829000	-736.2780155477683	273.54722570652814	1.49e+03	239.99865698814392
830000	-754.3571393878779	282.43170498556015	1.49e+03	240.2825608253479
831000	-757.351298923714	289.310336698547	1.49e+03	240.56555891036987
832000	-757.1530369889588	315.87495740996553	1.49e+03	240.84727549552917
833000	-730.3384252696819	294.53309539531665	1.49e+03	241.13017439842224
834000	-719.6013408775668	286.47931427219527	1.49e+03	241.41120553016663
835000	-774.5316695584235	316.1757280152706	1.49e+03	241.68971586227417
836000	-716.2370420316317	263.2088274782224	1.49e+03	241.9692370891571
837000	-748.3805770649119	285.52053657543814	1.49e+03	242.24834561347961
838000	-744.2639842175655	286.0612956373837	1.49e+03	242.5306088924408
839000	-726.1856478666609	281.6399013623712	1.49e+03	242.8149495124817
840000	-714.1205270573037	258.8926266388856	1.49e+03	243.09378170967102
841000	-756.3086728007628	290.03153555901315	1.49e+03	243.3722529411316
842000	-779.1351418841145	296.09433382051276	1.49e+03	243.64815497398376
843000	-758.4631162411845	285.60483391671187	1.49e+03	243.92225217819214
844000	-738.6269266653024	271.229418402251	1.49e+03	244.1975803375244
845000	-784.7041667138836	306.4171185059515	1.49e+03	244.47065353393555
846000	-720.0506072081453	279.65760041609224	1.49e+03	244.74393963813782
847000	-732.792860694477	295.8469394009695	1.49e+03	245.01808643341064
848000	-747.4248428701815	309.93309819775897	1.49e+03	245.29305696487427
849000	-716.9178705033959	300.98175032635544	1.49e+03	245.57094550132751
850000	-707.2990510668312	283.9001386266805	1.49e+03	245.85011625289917
851000	-722.8270773293593	303.2204016009478	1.49e+03	246.13108921051025
852000	-738.0898104112869	331.8167862944635	1.49e+03	246.41328072547913
853000	-763.1634986331604	375.01384053898596	1.49e+03	246.69671654701233
854000	-696.0038918022251	327.0378671165851	1.49e+03	246.98451137542725
855000	-729.9104204196032	357.8939697898752	1.49e+03	247.27071237564087
856000	-726.6381258728184	354.774168585619	1.49e+03	247.5561888217926
857000	-643.5306268958773	277.04098589386075	1.49e+03	247.8448133468628
858000	-690.0623046899317	308.5730799694419	1.49e+03	248.13289284706116
859000	-694.475927602681	301.0112214297758	1.49e+03	248.4230899810791
860000	-701.2211331565751	319.9137044785141	1.49e+03	248.71359872817993
861000	-701.2943490723778	331.25502202843046	1.49e+03	249.00572657585144
862000	-672.7422002786487	322.7654173567609	1.49e+03	249.29788041114807
863000	-719.8725820629206	358.7722171021668	1.49e+03	249.58898782730103
864000	-685.0924391386164	315.7405303867727	1.49e+03	249.88200163841248
865000	-665.1492595089048	311.93475171051597	1.49e+03	250.17336058616638
866000	-666.3048706095024	326.7064955115693	1.49e+03	250.46435141563416
867000	-698.146960395645	341.57939984023466	1.49e+03	250.757328748703
868000	-707.3338640580903	354.70429722412587	1.49e+03	251.0503442287445
869000	-663.1144274034756	324.79277140990945	1.49e+03	251.34478974342346
870000	-693.4134598969463	330.14764097091256	1.49e+03	251.63981747627258
871000	-656.6009537163775	296.5682692212102	1.49e+03	251.93498277664185
872000	-674.7193326314591	329.2375948181303	1.49e+03	252.23044300079346
873000	-736.4059266359876	374.35748239453216	1.49e+03	252.52900218963623
874000	-704.634915577076	340.5886405038002	1.49e+03	252.82766246795654
875000	-727.2355027750284	346.9638942150297	1.49e+03	253.12668824195862
876000	-683.3710851606141	290.19026325115055	1.49e+03	253.42481684684753
877000	-728.1200130799436	322.7396101384109	1.49e+03	253.72215127944946
878000	-699.704636920451	306.9693276999909	1.49e+03	254.02006149291992
879000	-720.9556802681107	341.68228194486016	1.49e+03	254.31730008125305
880000	-704.5350207402716	338.13799195415163	1.49e+03	254.61419415473938
881000	-702.2808016687219	339.4986310024954	1.49e+03	254.91328883171082
882000	-741.0229194229105	364.12101307611346	1.49e+03	255.20633363723755
883000	-710.030704753811	338.2518094737954	1.49e+03	255.49904942512512
884000	-715.2580047057689	323.85679138080235	1.49e+03	255.790682554245
885000	-704.4429095292624	303.4005309209052	1.49e+03	256.0828278064728
886000	-673.2881110571115	299.7446682450507	1.49e+03	256.3703143596649
887000	-707.0840087288595	325.6830626898015	1.49e+03	256.65610575675964
888000	-743.3083123462709	354.5428715996334	1.49e+03	256.9414892196655
889000	-722.1016924170032	328.13609400996063	1.49e+03	257.2263078689575
890000	-691.961694202416	310.857816235553	1.49e+03	257.5142364501953
891000	-699.1542837077291	314.0731837500617	1.49e+03	257.8030278682709
892000	-699.9676233763138	310.67927528443175	1.49e+03	258.09153413772583
893000	-686.7238421468393	296.9376145287425	1.49e+03	258.3811266422272
894000	-691.2044957501217	272.93105407304535	1.49e+03	258.67265152931213
895000	-718.9041806400209	293.1090336192325	1.49e+03	258.96687746047974
896000	-732.9790221436747	308.42659169409586	1.49e+03	259.26068663597107
897000	-684.8168234276689	287.0446261155151	1.49e+03	259.55583333969116
898000	-687.9494385796278	291.2196370599614	1.49e+03	259.8503403663635
899000	-722.4259134623927	340.98162867154764	1.49e+03	260.14629888534546
900000	-684.2633113553327	308.71955357502856	1.49e+03	260.4398105144501
901000	-689.6314631069029	309.1454586090244	1.49e+03	260.73433017730713
902000	-714.1650032511914	312.9216783748253	1.49e+03	261.02879428863525
903000	-694.8748716770591	292.9461183475441	1.49e+03	261.3242042064667
904000	-716.5881662077595	307.7571808311047	1.49e+03	261.61806535720825
905000	-680.4308993616468	299.04316736125844	1.49e+03	261.9116208553314
906000	-689.4432559915482	313.8529463526079	1.49e+03	262.20479345321655
907000	-696.1692840580015	316.8605902071623	1.49e+03	262.5012505054474
908000	-701.1048792160166	325.24831703492976	1.49e+03	262.79815316200256
909000	-727.3010651799858	333.5103894179274	1.49e+03	263.09263348579407
910000	-685.0791870056721	300.82987531494314	1.49e+03	263.3905727863312
911000	-705.4168181087038	327.254966651851	1.49e+03	263.6907935142517
912000	-700.4199854814924	314.32032212552707	1.49e+03	263.9893033504486
913000	-670.9003697046929	300.0461561612972	1.49e+03	264.28910517692566
914000	-678.1114223943299	283.81257380296114	1.49e+03	264.5876495838165
915000	-679.9289464851685	270.1641231067691	1.49e+03	264.88639974594116
916000	-692.5089338608311	291.13998529872407	1.49e+03	265.1867742538452
917000	-713.6183618750249	334.1808311055172	1.49e+03	265.48907256126404
918000	-736.1719122195041	348.8135964363055	1.49e+03	265.7916085720062
919000	-698.0950678199163	322.0445896258319	1.49e+03	266.0927700996399
920000	-699.9667951142195	329.4999655013317	1.49e+03	266.39022970199585
921000	-692.8390349283816	328.41613028853845	1.49e+03	266.68614530563354
922000	-737.905642583472	356.7503755901242	1.49e+03	266.98332595825195
923000	-680.1116174563715	307.48277751341266	1.49e+03	267.2763662338257
924000	-726.753446837799	323.56452472483267	1.49e+03	267.5675621032715
925000	-708.2493887178337	307.2398874823687	1.49e+03	267.85623478889465
926000	-713.1410887183036	285.9612562958455	1.49e+03	268.1419610977173
927000	-729.1747636222731	295.99971170473253	1.49e+03	268.4254994392395
928000	-690.6426722043933	264.99857140424587	1.49e+03	268.70600295066833
929000	-738.8134597786421	301.70815293988585	1.49e+03	268.9961404800415
930000	-702.3674864984426	286.8327047801967	1.49e+03	269.28066205978394
931000	-727.2177099510321	324.89995682730387	1.49e+03	269.56186747550964
932000	-694.5543168152263	303.8550434895111	1.49e+03	269.84327387809753
933000	-699.1273511397246	312.9244682772382	1.49e+03	270.12378573417664
934000	-694.5067837646105	315.7817220999417	1.49e+03	270.4021067619324
935000	-706.2318567003531	318.4604765464096	1.49e+03	270.6835162639618
936000	-696.1180670248552	293.9287819120632	1.49e+03	270.9673774242401
937000	-712.769670246073	297.1095398977414	1.49e+03	271.2519807815552
938000	-725.2691729145954	303.8096616934525	1.49e+03	271.53706336021423
939000	-744.0698635969056	320.7754301022763	1.49e+03	271.8251111507416
940000	-710.3520704507462	299.45470260397116	1.49e+03	272.1147494316101
941000	-695.9256784834189	296.7734618888943	1.49e+03	272.40522599220276
942000	-678.8308584537684	296.0895968422765	1.49e+03	272.7018747329712
943000	-709.7267993661801	304.3928071490055	1.49e+03	272.9981429576874
944000	-719.448372233969	302.32653140952453	1.49e+03	273.29404306411743
945000	-689.9027781491916	270.4930866398959	1.49e+03	273.58928656578064
946000	-689.5816196216624	278.27863817953795	1.49e+03	273.88440322875977
947000	-736.2886137520591	302.7637773211996	1.49e+03	274.18004274368286
948000	-674.8575459869887	262.18454090963127	1.49e+03	274.475711107254
949000	-690.2222362021098	264.0913681057086	1.49e+03	274.772997379303
950000	-710.4616322435526	292.17076235017186	1.49e+03	275.0683102607727
951000	-741.855861453088	305.7466214267296	1.49e+03	275.36256098747253
952000	-744.6159483725603	308.12825032797804	1.49e+03	275.6570966243744
953000	-711.779464625251	280.7896289365246	1.49e+03	275.9529137611389
954000	-669.8989080374116	258.1042993997337	1.49e+03	276.25007128715515
955000	-720.4579821804297	297.42656618677637	1.49e+03	276.5437526702881
956000	-745.614901026323	324.6605368995123	1.49e+03	276.83908796310425
957000	-705.4256185695386	290.63736038063894	1.49e+03	277.1345429420471
958000	-734.2335250054537	321.6715256723216	1.49e+03	277.4287078380585
959000	-739.0967400526879	337.98436871256854	1.49e+03	277.7253985404968
960000	-650.9483104306155	285.3059705349625	1.49e+03	278.01964592933655
961000	-737.8316328989051	351.5159088461399	1.49e+03	278.3133418560028
962000	-672.6520278955502	298.1053894885347	1.49e+03	278.60599875450134
963000	-710.0234537946894	337.84590702113866	1.49e+03	278.90301179885864
964000	-696.7242679103484	331.1451572635465	1.49e+03	279.19585251808167
965000	-692.1084887669277	318.7239546665167	1.49e+03	279.48845052719116
966000	-699.0482250099619	326.65476725534035	1.49e+03	279.7805416584015
967000	-669.081103143029	293.6810915481616	1.49e+03	280.07385301589966
968000	-717.090490388593	322.8350890293376	1.49e+03	280.3676333427429
969000	-711.2012541642272	303.821276924186	1.49e+03	280.65771412849426
970000	-695.6820232811339	299.5511116936212	1.49e+03	280.943412065506
971000	-705.6038002761876	323.60533331306254	1.49e+03	281.2252423763275
972000	-709.6300646712416	316.4416436106511	1.49e+03	281.5089747905731
973000	-723.7386906410493	313.6477967391766	1.49e+03	281.7877814769745
974000	-700.7940020337587	309.4560462607986	1.49e+03	282.0701367855072
975000	-720.7042419743481	309.68275089884105	1.49e+03	282.3516891002655
976000	-693.7715029565218	291.14490743140317	1.49e+03	282.63591718673706
977000	-712.3823288636376	300.89431093595846	1.49e+03	282.9200482368469
978000	-717.746575306636	299.82069168398647	1.49e+03	283.20025157928467
979000	-747.9660007301171	324.1536406268036	1.49e+03	283.4809625148773
980000	-717.4882455248505	293.8324813432234	1.49e+03	283.7631139755249
981000	-743.0016926791438	298.8625405144431	1.49e+03	284.0450351238251
982000	-716.8473466702237	278.74400213809275	1.49e+03	284.3257930278778
983000	-750.9349777474317	286.6052348178676	1.49e+03	284.6077811717987
984000	-745.1495610961022	264.9223795062876	1.49e+03	284.8875057697296
985000	-765.1936797673957	285.15001285594417	1.49e+03	285.169890165329
986000	-757.332206932258	276.3660402975508	1.49e+03	285.45142793655396
987000	-770.9724731600916	296.02237161329754	1.49e+03	285.73525762557983
988000	-738.1984574744243	277.3971980292968	1.49e+03	286.0233771800995
989000	-698.9935268730808	257.27407818405425	1.49e+03	286.3128197193146
990000	-718.766882551509	288.6827385791362	1.49e+03	286.60456705093384
991000	-726.7119314630993	283.4767393075153	1.49e+03	286.89903712272644
992000	-723.8577849426866	271.1365594829524	1.49e+03	287.19153356552124
993000	-706.1906143746335	264.0772446232695	1.49e+03	287.4816098213196
994000	-728.47468341587	283.42198735542365	1.49e+03	287.77182364463806
995000	-744.1923193407702	302.7981273360743	1.49e+03	288.062406539917
996000	-761.0865068160691	305.1748160565079	1.49e+03	288.3526358604431
997000	-765.5981058957524	311.9327249446874	1.49e+03	288.64614391326904
998000	-750.3130389097709	273.5027564617531	1.49e+03	288.9417898654938
999000	-792.0266830785629	294.7251538741609	1.49e+03	289.2329511642456
1000000	-738.0999339933504	249.52988825419402	1.49e+03	289.51942133903503
1001000	-778.6953277056768	285.91196521667695	1.49e+03	289.80325841903687
1002000	-735.0833609958241	256.09959516207925	1.49e+03	290.08578181266785
1003000	-788.2540276546854	294.4472421628694	1.49e+03	290.36241579055786
1004000	-765.9563137960755	267.6124038761777	1.49e+03	290.63930583000183
1005000	-756.430997862113	273.11808148164306	1.49e+03	290.92223501205444
1006000	-732.0964967713576	252.76761182094359	1.49e+03	291.19928765296936
1007000	-720.4967322073451	248.7111544059431	1.49e+03	291.4684693813324
1008000	-750.4032510252082	267.3946475090014	1.49e+03	291.74656677246094
1009000	-745.487853864764	263.49769407355035	1.49e+03	292.0264539718628
1010000	-765.4833272268935	288.7690667480906	1.49e+03	292.3105716705322
1011000	-723.7273916200052	259.5029048721648	1.49e+03	292.59126138687134
1012000	-738.4435981445663	289.66789269200115	1.49e+03	292.87089347839355
1013000	-735.8551782293075	296.8622231253714	1.49e+03	293.15354180336
1014000	-718.5586183828854	284.8340641588393	1.49e+03	293.43647837638855
1015000	-727.6251809531243	293.8011043323791	1.49e+03	293.7233798503876
1016000	-690.2874816470322	256.62369902771263	1.49e+03	294.012708902359
1017000	-755.8728767695244	293.40681720743413	1.49e+03	294.3025493621826
1018000	-759.3335745009206	290.51848803742735	1.49e+03	294.59215211868286
1019000	-721.3700583090729	253.27302840433774	1.49e+03	294.88244366645813
1020000	-730.8038373633669	280.1788233446035	1.49e+03	295.1733229160309
1021000	-758.3967523582857	290.46305152268576	1.49e+03	295.46152997016907
1022000	-708.9204251042564	263.1069284037543	1.49e+03	295.75057101249695
1023000	-750.171620209622	302.8686991671799	1.49e+03	296.0418961048126
1024000	-732.1586844042145	281.5022810775175	1.49e+03	296.3341736793518
1025000	-721.4072185622517	265.77973426072396	1.49e+03	296.6240031719208
1026000	-743.7853839648645	276.220087152372	1.49e+03	296.9137108325958
1027000	-773.2299049849443	299.9119565889929	1.49e+03	297.20372891426086
1028000	-755.6720383640816	315.78008133848226	1.49e+03	297.4947829246521
1029000	-742.4465063157406	318.41664786907205	1.49e+03	297.78618240356445
1030000	-768.067427421108	343.7130979217286	1.49e+03	298.0772316455841
1031000	-715.6051721230842	275.5933346218997	1.49e+03	298.36917519569397
1032000	-713.5188590686716	275.94660002765175	1.49e+03	298.6599311828613
1033000	-747.6875899904035	298.2407928934219	1.49e+03	298.95325326919556
1034000	-717.6065709837576	310.57983205730346	1.49e+03	299.2429749965668
1035000	-715.3071106468929	334.6859300338669	1.49e+03	299.53689098358154
1036000	-677.8162415614016	293.5447588901829	1.49e+03	299.82904267311096
1037000	-720.8111218371326	335.20274249219005	1.49e+03	300.1206283569336
1038000	-710.6015522077788	317.76173429353724	1.49e+03	300.41061425209045
1039000	-693.509955696328	303.06942947623304	1.49e+03	300.70359206199646
1040000	-722.631371130785	319.1374715164391	1.49e+03	300.99638986587524
1041000	-724.087328268637	323.73242796917975	1.49e+03	301.28894901275635
1042000	-730.9224076734281	334.8059888509154	1.49e+03	301.579870223999
1043000	-731.387727140089	322.89934295608583	1.49e+03	301.8709468841553
1044000	-728.5199330401879	318.9887418910254	1.49e+03	302.16275429725647
1045000	-689.3130361762611	279.9828801174902	1.49e+03	302.452392578125
1046000	-716.6435416813754	318.73309416617525	1.49e+03	302.7458326816559
1047000	-698.3212440349214	305.7904718740566	1.49e+03	303.0386755466461
1048000	-768.3994510957863	348.3532523846167	1.49e+03	303.3283257484436
1049000	-706.5530226819603	289.89623129203096	1.49e+03	303.61888122558594
1050000	-708.4538128180351	298.3464090750461	1.49e+03	303.91014552116394
1051000	-737.7713341199409	333.3919253353518	1.49e+03	304.200932264328
1052000	-730.1510633804432	319.351242631962	1.49e+03	304.49241828918457
1053000	-710.8569279895596	322.5097506936721	1.49e+03	304.78297090530396
1054000	-730.9054211850018	317.82718970018584	1.49e+03	305.07326197624207
1055000	-678.2774046008228	283.5376912845653	1.49e+03	305.3647074699402
1056000	-697.749694724242	289.49314150510696	1.49e+03	305.6555244922638
1057000	-748.1096618934216	331.89404810955597	1.49e+03	305.94650530815125
1058000	-712.7015085626458	301.61532852091966	1.49e+03	306.2376809120178
1059000	-688.1432631534968	267.0168545178776	1.49e+03	306.5301995277405
1060000	-714.4438622745739	287.01983645249265	1.49e+03	306.82478284835815
1061000	-747.434298941635	308.85577281309304	1.49e+03	307.11922883987427
1062000	-733.2712129972545	287.90454182952186	1.49e+03	307.41051602363586
1063000	-702.8423208414761	267.12111955580593	1.49e+03	307.7019724845886
1064000	-732.3315713210538	297.8522921922129	1.49e+03	307.9948716163635
1065000	-749.5399195302318	315.145450010331	1.49e+03	308.2864317893982
1066000	-722.321556471956	279.8606906055739	1.49e+03	308.5791871547699
1067000	-760.674210738802	301.62541165320187	1.49e+03	308.8708128929138
1068000	-757.0725082470335	295.91634510425587	1.49e+03	309.16327595710754
1069000	-744.5576969330394	282.0887132108241	1.49e+03	309.45323729515076
1070000	-727.5763995464844	270.2099758089081	1.49e+03	309.74659967422485
1071000	-732.7726145370285	279.7832574796539	1.49e+03	310.0386219024658
1072000	-735.5055664677884	285.59713466847654	1.49e+03	310.3324010372162
1073000	-720.0608350681795	280.19235731962294	1.49e+03	310.62410593032837
1074000	-733.2404266287814	277.3646113479392	1.49e+03	310.9155309200287
1075000	-727.1272897147247	266.5513957767187	1.49e+03	311.20513796806335
1076000	-756.804321735112	304.967962619699	1.49e+03	311.4930851459503
1077000	-753.1065833530549	302.20489162788203	1.49e+03	311.78165888786316
1078000	-708.0547949912104	288.78116031505226	1.49e+03	312.0709385871887
1079000	-705.7291038153662	288.1854953311696	1.49e+03	312.363418340683
1080000	-700.7795716767943	314.3417480256171	1.49e+03	312.66007709503174
1081000	-694.8792098969642	301.70907631888167	1.49e+03	312.9531819820404
1082000	-708.3708032218804	309.49944558884204	1.49e+03	313.2439181804657
1083000	-689.5002332851739	293.21484288836695	1.49e+03	313.53581976890564
1084000	-733.7631084577288	326.6845543622348	1.49e+03	313.8277418613434
1085000	-719.5136217191101	294.41682285732224	1.49e+03	314.11948323249817
1086000	-735.2777881160288	297.0683487836329	1.49e+03	314.4108817577362
1087000	-733.578768935441	296.59019049139977	1.49e+03	314.70148062705994
1088000	-731.3853074201213	295.2120133911573	1.49e+03	314.99448823928833
1089000	-732.5771088070636	286.35401900814327	1.49e+03	315.2851312160492
1090000	-701.9766758378652	242.05638927673158	1.49e+03	315.57631492614746
1091000	-734.1785862256829	272.7547916288844	1.49e+03	315.86778354644775
1092000	-720.4228146753721	249.99018201557473	1.49e+03	316.1591765880585
1093000	-732.8589769162301	257.89270587121433	1.49e+03	316.45041131973267
1094000	-754.93609066544	294.0947345923539	1.49e+03	316.74047589302063
1095000	-745.5030093273785	269.1416601022389	1.49e+03	317.03171396255493
1096000	-783.097704635484	300.1500181534001	1.49e+03	317.32359528541565
1097000	-775.5833959409326	286.94239716896163	1.49e+03	317.61635518074036
1098000	-789.2390517861393	275.0073695487418	1.49e+03	317.90806913375854
1099000	-804.9035154953979	285.7855020302985	1.49e+03	318.1990087032318
1100000	-787.6788266232801	281.72429947491395	1.49e+03	318.4962124824524
1101000	-794.0939384602284	271.24944161817746	1.49e+03	318.79348945617676
1102000	-751.8617815577282	251.64992655824224	1.49e+03	319.09055161476135
1103000	-760.8199350735174	250.66198038098426	1.49e+03	319.38298511505127
1104000	-740.088210810891	238.91967005053868	1.49e+03	319.67368960380554
1105000	-765.8884812700182	268.8670027645283	1.49e+03	319.96473598480225
1106000	-758.2945902408261	267.7441900899658	1.49e+03	320.2558591365814
1107000	-747.4805327057638	266.4816916093467	1.49e+03	320.5484745502472
1108000	-746.2028995747997	262.45971463805205	1.49e+03	320.84128856658936
1109000	-765.1883475265234	280.325552278133	1.49e+03	321.1342496871948
1110000	-777.8567693591694	280.91557557405974	1.49e+03	321.4259488582611
1111000	-763.3212552957142	276.2488100335603	1.49e+03	321.718341588974
1112000	-778.0041484612141	284.5497845809744	1.49e+03	322.0106587409973
1113000	-755.5418576345251	265.88835493097577	1.49e+03	322.30356526374817
1114000	-781.1764675933356	291.8684232047367	1.49e+03	322.5984683036804
1115000	-751.8617018379045	266.1794517213417	1.49e+03	322.89248871803284
1116000	-743.8007791510275	279.5093369366599	1.49e+03	323.1845438480377
1117000	-745.542794440632	259.37537084891386	1.49e+03	323.476135969162
1118000	-784.1339670998381	293.4183228314474	1.49e+03	323.76737689971924
1119000	-741.6981873379564	279.9798522797525	1.49e+03	324.0575337409973
1120000	-760.0206976746692	289.0801678260808	1.49e+03	324.34700536727905
1121000	-740.2998226804299	279.8692757751955	1.49e+03	324.63468289375305
1122000	-750.4881302440305	278.1073555519052	1.49e+03	324.91766810417175
1123000	-766.3669591131988	282.47723278685396	1.49e+03	325.20390129089355
1124000	-758.7086045288161	269.4679233286996	1.49e+03	325.4880180358887
1125000	-760.909994340478	273.6128419311393	1.49e+03	325.7713179588318
1126000	-720.0765807547655	266.49114953552663	1.49e+03	326.05427289009094
1127000	-737.8338231587832	281.2881430069222	1.49e+03	326.3419466018677
1128000	-724.6391172906849	281.0272205443471	1.49e+03	326.62905406951904
1129000	-746.5670960928607	301.39299379178925	1.49e+03	326.9142324924469
1130000	-724.7524991308629	269.46256379789025	1.49e+03	327.192578792572
1131000	-737.7370183334267	281.38347646560715	1.49e+03	327.4701111316681
1132000	-758.6983489260003	290.7358356917304	1.49e+03	327.7558753490448
1133000	-747.5871190822779	297.4340353690985	1.49e+03	328.0378785133362
1134000	-727.7865640994386	268.63152175393014	1.49e+03	328.31887125968933
1135000	-729.1284415449497	259.48103013007324	1.49e+03	328.59991121292114
1136000	-749.1812500592323	287.8113556803025	1.49e+03	328.8688237667084
1137000	-748.9966421754505	286.86286866011676	1.49e+03	329.14416909217834
1138000	-722.7289785201472	266.43924078416586	1.49e+03	329.4090292453766
1139000	-764.1423047359743	302.76349245469356	1.49e+03	329.6741511821747
1140000	-741.1688199433034	281.15990683727915	1.49e+03	329.94680309295654
1141000	-730.2748511411285	273.7531936860337	1.49e+03	330.2260310649872
1142000	-741.5891587273006	281.9543275604277	1.49e+03	330.50195384025574
1143000	-744.1450053663226	302.9661476789996	1.49e+03	330.77907729148865
1144000	-742.2624340763477	295.8382591790767	1.49e+03	331.0562460422516
1145000	-706.4396426009099	277.07455058701385	1.49e+03	331.337397813797
1146000	-712.6653342530442	276.2451869353722	1.49e+03	331.6197040081024
1147000	-694.8921384434025	265.99809426702035	1.49e+03	331.9023804664612
1148000	-679.4362716407067	276.9708711061256	1.49e+03	332.18862795829773
1149000	-695.9413248646683	304.7301207646526	1.49e+03	332.4744498729706
1150000	-673.7698346034198	287.24372222254146	1.49e+03	332.76760029792786
1151000	-677.5676159656439	302.6744754876793	1.49e+03	333.0583770275116
1152000	-736.1790245360867	349.36844616778524	1.49e+03	333.3490607738495
1153000	-677.2927841678979	314.7269652582453	1.49e+03	333.63857865333557
1154000	-737.4397162167179	356.2647344773885	1.49e+03	333.92765259742737
1155000	-681.6714709148638	302.67576551557767	1.49e+03	334.2168548107147
1156000	-704.7890233056312	334.4417556914179	1.49e+03	334.5042243003845
1157000	-684.6845942609698	326.07032975028136	1.49e+03	334.79274702072144
1158000	-685.2960394279357	303.8637981645125	1.49e+03	335.08141446113586
1159000	-681.4043427642553	285.58378621741883	1.49e+03	335.36862230300903
1160000	-710.8367559437469	294.423142560646	1.49e+03	335.65154504776
1161000	-730.6307207073287	294.67561648137007	1.49e+03	335.9338176250458
1162000	-735.2702730798608	282.59190478766004	1.49e+03	336.21379470825195
1163000	-731.4665635393446	274.33447065286805	1.49e+03	336.4938726425171
1164000	-732.5975794069789	292.3287569384672	1.49e+03	336.7739300727844
1165000	-718.5534650290291	275.2449601748647	1.49e+03	337.0554187297821
1166000	-721.9857011878573	275.2096573031549	1.49e+03	337.33678817749023
1167000	-709.6862388365023	267.30240174160906	1.49e+03	337.6162781715393
1168000	-723.3430324025163	304.1195742529074	1.49e+03	337.8931667804718
1169000	-717.037871424107	301.05840870489305	1.49e+03	338.17097425460815
1170000	-707.0140655229611	305.15240569047245	1.49e+03	338.4521062374115
1171000	-697.251318265524	314.1313095874441	1.49e+03	338.73571729660034
1172000	-678.0453441803753	311.5654245055035	1.49e+03	339.02127742767334
1173000	-629.1612018169762	270.85423178740115	1.49e+03	339.30604314804077
1174000	-684.5309700504516	314.2180986182649	1.49e+03	339.5915002822876
1175000	-717.7596646912308	346.1598830437804	1.49e+03	339.8788366317749
1176000	-701.0571244343012	348.16240366240197	1.49e+03	340.1695387363434
1177000	-660.4662459676998	315.853338345382	1.49e+03	340.45695638656616
1178000	-730.9259629593028	367.1711230354661	1.49e+03	340.7462856769562
1179000	-641.0429284330633	301.39602010002324	1.49e+03	341.03503799438477
1180000	-690.1926286108583	313.9609777555514	1.49e+03	341.3230333328247
1181000	-692.3488743354392	300.0102756560296	1.49e+03	341.6151211261749
1182000	-705.7638509192491	328.4387786667057	1.49e+03	341.9048981666565
1183000	-692.4057553544158	308.29261659527316	1.49e+03	342.19514560699463
1184000	-653.0531342790559	273.36882186003743	1.49e+03	342.48818826675415
